"cod_person","var_nuevo","p606n","p606","dominio","p101","p105a","p105b","p110a1","p110c","p110c1","p1142","p1144","nbi1","nbi2","nbi3","nbi4","nbi5","p612n","p612a","codperso","p203","p207","p208a","p209","p300a","p301a","p301d","p301a0","p306","p313","p314d","p401h1","p401h2","p401h4","p401h5","p401h6","p501","p513t","p513a2","p524a1","p556t1","p558c"
"0150740841102","01507408411",3,2,7,1,6,0,2,1,24,1,0,0,0,0,0,0,7,0,"02",3,1,19,6,4,9,2,0,1,0,1,1,2,2,2,2,1,21,2,0,0,6
"0150760651103","01507606511",3,2,4,1,2,0,1,1,24,1,0,0,0,0,0,0,7,0,"03",3,1,21,6,4,6,1,1,2,1,2,2,2,2,2,2,1,48,1,1000,0,6
"0150780631101","01507806311",3,2,4,1,6,0,1,1,24,1,0,0,0,0,0,0,7,0,"01",1,1,20,1,4,6,1,1,2,3,1,2,2,2,2,2,1,4,5,0,350,7
"0150780631102","01507806311",3,2,4,1,6,0,1,1,24,1,0,0,0,0,0,0,7,0,"02",2,2,19,1,4,7,1,0,1,6,1,2,2,2,2,2,1,8,2,0,370,6
"0150794631103","01507946311",3,2,4,1,2,0,1,1,24,1,0,0,0,0,0,0,7,0,"03",3,1,19,6,4,6,1,1,2,1,1,2,2,2,2,2,1,48,3,0,350,4
"0150820081103","01508200811",3,2,4,1,2,0,1,1,24,1,1,1,0,0,0,0,7,0,"03",3,1,20,6,4,6,1,1,2,1,1,2,2,2,2,2,1,7,0,0,350,1
"0150830141104","01508301411",3,2,4,1,2,0,2,1,24,1,0,0,0,0,0,0,7,1,"04",3,1,22,6,4,7,1,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0150871601102","01508716011",3,2,4,1,2,0,2,1,24,1,1,0,0,0,0,0,7,1,"02",3,2,22,6,4,7,1,0,1,0,1,2,2,2,2,2,1,8,1,0,0,7
"0150871631103","01508716311",3,2,4,1,2,0,2,1,24,1,1,0,0,0,0,0,7,0,"03",3,1,19,6,4,6,1,1,2,3,1,2,2,2,2,2,2,0,0,0,0,7
"0150931211103","01509312111",3,2,4,1,2,0,2,1,24,1,1,0,0,0,0,0,7,4,"03",3,2,21,6,4,9,2,0,1,0,1,2,2,2,2,2,1,56,7,0,0,6
"0150940151103","01509401511",3,2,4,1,2,0,2,1,24,1,1,0,0,0,0,0,7,1,"03",3,1,19,6,4,9,1,0,1,0,1,2,2,2,2,2,2,0,0,0,350,1
"0150940401103","01509404011",3,2,4,1,2,0,1,1,24,1,0,0,0,0,0,0,7,0,"03",3,1,22,6,4,6,1,1,2,1,1,2,2,2,2,2,1,56,5,750,350,7
"0150970041103","01509700411",3,2,4,1,2,0,1,1,24,1,1,0,0,0,0,0,7,1,"03",3,2,21,5,4,8,1,0,2,3,1,2,2,2,2,2,1,84,3,800,0,4
"0150991581104","01509915811",3,2,4,1,2,0,1,2,0,1,0,1,0,0,0,0,7,0,"04",3,1,21,6,4,7,1,0,1,0,1,2,2,2,2,2,1,48,2,900,0,6
"0151010481103","01510104811",3,2,4,1,2,0,1,1,24,1,1,0,0,0,0,0,7,1,"03",3,2,22,6,4,7,1,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0151010801104","01510108011",3,2,4,1,2,0,1,1,24,1,1,0,0,0,0,0,7,2,"04",3,2,21,6,4,9,2,0,1,0,1,2,2,2,2,2,2,0,0,0,1200,6
"0151021841103","01510218411",3,2,4,1,2,0,1,1,18,1,0,0,0,0,0,0,7,0,"03",3,2,19,6,4,6,1,1,2,1,1,2,2,2,2,2,1,16,3,0,0,6
"0151040631102","01510406311",3,2,4,1,2,0,2,1,24,1,1,0,0,0,0,0,7,0,"02",2,2,20,1,4,6,1,1,2,10,2,2,2,2,2,2,1,28,1,0,200,6
"0151040641103","01510406411",3,2,4,1,2,0,1,1,24,1,1,1,0,0,0,0,7,1,"03",3,2,22,6,4,7,1,0,1,0,1,2,2,2,2,2,1,48,1,180,0,6
"0151060011103","01510600111",3,2,7,1,2,0,2,1,24,1,1,0,0,0,0,0,7,2,"03",3,2,20,6,4,6,1,1,2,3,1,2,2,2,2,2,2,0,0,0,0,4
"0151091241103","01510912411",3,2,7,1,2,0,1,1,24,1,1,0,0,0,0,0,7,0,"03",3,2,21,6,4,7,1,0,2,6,1,2,2,2,2,2,1,21,1,0,0,4
"0151141801103","01511418011",3,2,7,1,2,0,2,1,24,1,1,0,0,0,0,0,7,0,"03",3,1,20,6,4,7,1,0,2,6,1,2,2,2,2,2,1,65,6,850,350,6
"0151141801104","01511418011",3,2,7,1,2,0,2,1,24,1,1,0,0,0,0,0,7,0,"04",3,2,19,6,4,7,1,0,1,6,1,2,2,2,2,2,1,18,1,0,0,6
"0151150321103","01511503211",3,2,7,1,6,0,1,1,24,1,0,0,0,0,0,0,7,0,"03",3,2,19,6,4,6,1,1,2,1,4,2,2,2,2,2,1,30,1,0,200,8
"0151162951105","01511629511",3,2,7,1,2,0,2,1,24,1,1,0,0,0,0,0,7,0,"05",3,1,21,6,4,6,1,1,2,9,1,2,2,2,2,2,1,48,6,0,350,5
"0151162951106","01511629511",3,2,7,1,2,0,2,1,24,1,1,0,0,0,0,0,7,0,"06",3,2,19,6,4,6,1,0,1,0,1,2,2,2,2,2,2,0,0,0,350,4
"0151180531103","01511805311",3,2,7,1,2,0,1,1,24,1,1,0,0,0,0,0,7,0,"03",3,2,19,6,4,6,1,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0151220771103","01512207711",3,2,7,1,2,0,2,1,24,1,0,0,0,1,0,0,7,0,"03",3,1,20,6,4,6,1,1,2,9,NA,2,2,2,2,2,1,14,0,0,350,4
"0151231671103","01512316711",3,2,7,1,2,0,2,1,24,1,1,0,0,0,0,0,7,0,"03",3,1,22,6,4,6,1,1,2,3,1,2,2,2,2,2,2,0,0,0,0,6
"0151260881103","01512608811",3,2,7,1,2,0,1,1,24,1,0,0,0,0,0,0,7,0,"03",3,1,19,6,4,7,2,0,2,1,2,2,2,2,2,2,1,54,6,0,350,6
"0151290601103","01512906011",3,2,7,1,2,0,2,1,24,1,1,0,1,0,0,0,7,1,"03",3,2,22,6,4,9,2,0,1,0,1,2,2,2,2,2,1,26,1,0,0,1
"0151310531103","01513105311",3,2,7,1,2,0,2,1,12,1,1,0,0,0,0,0,7,0,"03",3,2,20,6,4,7,1,0,2,6,2,2,2,2,2,2,1,24,0,0,0,6
"0151330361103","01513303611",3,2,7,1,2,0,2,2,0,1,0,1,1,0,0,0,7,0,"03",3,2,21,6,11,6,1,1,2,1,NA,2,2,2,2,2,1,27,0,0,350,3
"0151330361104","01513303611",3,2,7,1,2,0,2,2,0,1,0,1,1,0,0,0,7,0,"04",3,2,19,6,11,6,1,1,2,1,NA,2,2,2,2,2,1,7,0,0,350,3
"0151360181104","01513601811",3,2,7,1,2,0,2,1,24,1,0,1,0,0,0,0,7,0,"04",3,2,21,5,4,6,1,1,2,10,1,2,2,2,2,2,2,0,0,0,1400,6
"0151360741101","01513607411",3,2,7,1,2,0,2,1,24,1,0,1,0,0,0,0,7,0,"01",1,1,22,1,11,6,1,1,2,1,2,2,2,2,2,2,1,35,0,0,0,3
"0151360741102","01513607411",3,2,7,1,2,0,2,1,24,1,0,1,0,0,0,0,7,0,"02",2,2,21,1,11,6,1,1,2,10,NA,2,2,2,2,2,1,9,1,0,550,3
"0151360761103","01513607611",3,2,7,1,2,0,2,1,24,1,1,0,0,1,0,0,7,0,"03",3,1,21,6,4,6,1,1,2,1,1,2,2,2,2,2,1,20,0,360,0,6
"0151370291101","01513702911",3,2,7,1,2,0,2,1,24,1,1,0,0,0,0,0,7,0,"01",1,1,20,1,4,6,1,1,2,1,1,2,2,2,2,2,1,40,0,150,0,6
"0151370311103","01513703111",3,2,7,1,2,0,1,1,24,1,1,0,0,0,0,0,7,0,"03",3,1,20,6,4,6,1,1,2,3,1,2,2,2,2,2,1,35,0,0,0,6
"0151420251102","01514202511",3,2,7,1,2,0,2,1,24,1,0,0,0,0,0,0,7,0,"02",3,1,22,6,4,6,1,1,2,9,2,2,2,2,2,2,1,42,3,0,0,6
"0151471161103","01514711611",3,2,7,1,2,0,2,1,6,1,1,0,0,0,0,0,7,0,"03",3,1,19,6,4,6,1,1,2,2,1,2,2,2,2,2,1,38,11,0,0,1
"0151520401103","01515204011",3,2,7,1,6,0,2,1,24,1,0,0,0,0,0,0,7,1,"03",3,1,20,6,4,9,1,0,2,6,1,2,2,2,2,2,1,24,2,800,0,6
"0151531021101","01515310211",3,2,7,1,6,0,2,1,24,1,0,1,0,0,0,0,7,0,"01",1,1,22,1,4,6,2,1,2,2,2,2,2,2,2,2,1,41,0,0,0,6
"0151551181103","01515511811",3,2,7,1,2,0,1,1,24,1,0,1,0,0,0,0,7,0,"03",3,1,20,6,4,6,1,1,2,1,2,2,2,2,2,2,1,24,0,300,350,6
"0151561571102","01515615711",3,2,7,1,2,0,2,1,24,1,0,0,0,0,0,0,7,0,"02",3,1,22,6,4,6,1,1,2,1,1,2,2,2,2,2,1,10,6,50,0,1
"0151561581103","01515615811",3,2,7,1,2,0,1,1,24,1,1,0,0,0,0,0,7,1,"03",3,1,22,6,4,6,1,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0151590251104","01515902511",3,2,7,1,2,0,1,1,24,1,0,0,0,0,0,0,7,0,"04",3,1,20,6,3,6,1,1,2,1,NA,2,2,2,2,2,1,28,1,0,0,3
"0151590251105","01515902511",3,2,7,1,2,0,1,1,24,1,0,0,0,0,0,0,7,0,"05",3,1,19,6,3,6,1,0,1,0,2,2,2,2,2,2,1,21,0,0,0,3
"0151591161103","01515911611",3,2,7,1,2,0,1,1,24,1,1,0,1,0,0,0,7,2,"03",3,2,19,6,3,6,1,0,1,0,1,2,2,2,2,2,2,0,0,0,0,3
"0151610131104","01516101311",3,2,7,1,2,0,2,1,24,1,1,0,0,0,0,0,7,1,"04",3,2,20,6,4,9,1,0,2,6,1,2,2,2,2,2,1,15,10,0,900,6
"0151610141104","01516101411",3,2,7,1,6,0,2,2,0,1,0,0,0,0,0,0,7,0,"04",5,1,19,6,4,6,1,1,2,3,1,2,2,2,2,2,2,0,0,0,0,6
"0151613211103","01516132111",3,2,7,1,2,0,2,2,0,1,1,0,0,0,0,0,7,1,"03",3,1,20,6,4,6,1,1,2,1,1,2,2,2,2,2,1,16,1,200,350,6
"0151640831102","01516408311",3,2,7,1,6,0,1,2,0,1,0,0,0,0,0,0,7,0,"02",2,2,22,1,4,8,2,0,1,3,1,2,2,2,2,2,2,0,0,0,200,6
"0151650111103","01516501111",3,2,7,1,2,0,1,1,24,1,1,0,1,0,0,0,7,1,"03",3,2,21,6,4,7,1,0,1,0,1,2,2,2,2,2,2,0,0,0,350,6
"0151650201103","01516502011",3,2,7,1,2,0,1,1,24,1,1,0,0,0,0,0,7,0,"03",3,2,22,6,4,8,2,0,2,3,1,2,2,2,2,2,2,0,0,0,350,6
"0151661431103","01516614311",3,2,7,1,2,0,2,1,24,1,0,0,0,0,0,0,7,0,"03",3,1,19,6,3,6,1,0,1,0,1,2,2,2,2,2,2,0,0,0,0,3
"0151750341103","01517503411",3,2,7,1,2,0,1,1,24,1,1,0,0,0,0,0,7,1,"03",3,1,22,6,4,10,2,0,2,3,1,2,2,2,2,2,1,17,1,0,350,6
"0151760261103","01517602611",3,2,7,1,2,0,2,1,24,1,1,0,0,1,0,0,7,4,"03",3,1,21,6,4,7,1,0,1,0,1,2,2,2,2,2,1,36,1,0,350,6
"0151820781103","01518207811",3,2,7,1,2,0,1,1,24,1,1,0,0,0,0,0,7,2,"03",3,1,20,6,4,9,2,0,2,11,1,2,2,2,2,2,2,0,0,0,0,7
"0151820791103","01518207911",3,2,7,1,2,0,1,1,24,1,1,0,0,0,0,0,7,3,"03",3,2,22,6,4,9,1,0,1,0,1,2,2,2,2,2,2,0,0,0,700,7
"0151820791104","01518207911",3,2,7,1,2,0,1,1,24,1,1,0,0,0,0,0,7,3,"04",3,1,21,6,4,9,1,0,1,0,1,2,2,2,2,2,2,0,0,0,1100,7
"0151830301104","01518303011",3,2,7,1,2,0,1,1,24,1,1,0,0,0,0,0,7,1,"04",4,2,21,1,4,7,2,0,1,6,1,2,2,2,2,2,2,0,0,0,0,6
"0151841251103","01518412511",3,2,7,1,2,0,2,1,24,1,1,0,0,0,0,0,7,0,"03",3,1,20,6,4,7,2,0,2,11,1,2,2,2,2,2,2,0,0,0,0,5
"0151841271104","01518412711",3,2,7,1,2,0,2,1,24,1,0,0,0,0,0,0,7,0,"04",3,1,19,6,4,6,1,1,2,3,1,2,2,2,2,2,2,0,0,0,0,5
"0151850101103","01518501011",3,2,2,1,2,0,1,1,24,1,1,0,0,0,0,0,7,2,"03",7,1,22,6,4,7,2,0,1,0,1,2,2,2,2,2,1,54,2,930,200,5
"0151851431102","01518514311",3,2,2,2,6,0,1,1,24,1,1,0,0,0,0,0,7,1,"02",3,1,19,6,4,9,2,0,1,0,1,2,2,2,2,2,2,0,0,0,0,5
"0151860021103","01518600211",3,2,2,1,2,0,1,1,4,1,1,0,0,0,0,0,7,1,"03",3,2,20,6,4,6,2,1,2,3,1,2,2,2,2,2,1,30,1,580,0,6
"0151860471102","01518604711",3,2,2,1,6,0,1,1,5,1,1,0,0,0,0,0,7,1,"02",3,1,20,6,4,9,2,0,1,6,1,2,2,2,2,2,1,45,3,600,0,6
"0151880561103","01518805611",3,2,2,1,3,0,1,1,2,1,1,0,0,0,0,0,7,0,"03",3,2,19,6,4,6,1,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0151880751103","01518807511",3,2,2,1,3,0,1,1,6,1,1,0,0,0,0,0,7,1,"03",3,2,20,6,4,6,1,1,2,1,1,2,2,2,2,2,2,66,0,0,0,6
"0151881471104","01518814711",3,2,2,1,2,0,1,1,3,1,1,0,0,0,0,0,7,1,"04",3,1,22,6,4,9,2,0,2,2,1,2,2,2,2,2,1,60,2,1200,0,6
"0151900701103","01519007011",3,2,2,1,2,0,1,1,7,1,1,0,0,0,0,0,7,1,"03",5,1,21,6,4,9,2,0,2,6,1,2,2,2,2,2,2,0,0,0,10,6
"0151911401202","01519114012",3,2,2,1,2,0,1,1,12,1,1,0,0,0,0,0,7,1,"02",3,1,19,6,4,9,2,0,1,6,1,2,2,2,2,2,2,0,0,0,0,6
"0151920111103","01519201111",3,2,2,1,2,0,1,1,3,1,1,0,0,0,0,0,7,0,"03",3,1,22,6,4,6,1,1,2,1,1,2,2,2,2,2,1,48,4,930,0,6
"0151920581403","01519205814",3,2,2,1,2,0,1,1,4,1,1,0,0,0,0,0,7,0,"03",10,1,21,6,4,6,1,1,2,2,1,2,2,2,2,2,1,56,5,300,210,5
"0151920581404","01519205814",3,2,2,1,2,0,1,1,4,1,1,0,0,0,0,0,7,0,"04",10,1,21,6,4,7,2,0,1,0,1,2,2,2,2,2,1,45,8,345,560,6
"0151940911103","01519409111",3,2,2,1,3,0,1,1,9,1,1,1,0,0,0,0,7,1,"03",3,2,19,6,4,6,1,1,2,2,1,2,2,2,2,2,1,30,1,400,0,5
"0151941291102","01519412911",3,2,2,1,6,0,1,1,9,1,1,0,0,0,0,0,7,1,"02",3,1,22,6,4,10,2,0,2,2,1,2,2,2,2,2,1,40,3,1100,0,5
"0151941451102","01519414511",3,2,2,1,3,0,1,1,8,1,1,0,0,0,0,0,7,1,"02",3,1,20,6,4,9,2,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0151980601104","01519806011",3,2,2,1,3,0,1,1,4,1,1,0,0,0,0,0,7,0,"04",3,1,19,6,4,6,1,1,2,3,1,2,2,2,2,2,1,60,0,0,0,4
"0152010571102","01520105711",3,2,2,1,4,250,1,1,24,1,1,0,0,0,0,0,7,1,"02",3,1,20,6,4,6,2,1,2,1,1,2,2,2,2,2,1,4,1,120,0,6
"0152020961104","01520209611",3,2,2,1,6,0,1,1,6,1,1,0,0,0,0,0,7,1,"04",5,2,22,6,4,6,1,1,2,1,1,2,2,2,2,2,1,63,1,0,0,6
"0152021441101","01520214411",3,2,2,1,6,0,1,1,6,1,1,0,0,0,0,0,7,1,"01",1,2,22,6,4,9,2,0,2,1,1,2,2,2,2,2,1,32,1,930,0,6
"0152031171103","01520311711",3,2,2,1,2,0,1,2,0,1,1,0,0,0,0,0,7,1,"03",3,1,20,6,4,6,1,1,2,3,1,2,2,2,2,2,1,6,1,280,0,6
"0152050421102","01520504211",3,2,2,1,2,0,1,1,4,1,1,0,0,0,0,0,7,1,"02",3,2,19,6,4,9,2,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0152050541104","01520505411",3,2,2,1,2,0,1,1,4,1,1,0,0,0,0,0,7,2,"04",3,2,21,6,4,9,2,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0152061071103","01520610711",3,2,2,1,3,0,1,1,5,1,1,0,0,0,0,0,7,0,"03",3,2,22,6,4,6,1,1,2,1,1,2,2,2,2,2,2,28,1,0,350,4
"0152070351102","01520703511",3,2,2,1,2,0,1,1,7,1,1,0,0,0,0,0,7,1,"02",3,2,20,6,4,9,1,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0152100611104","01521006111",3,2,2,1,6,0,1,1,5,1,1,0,0,0,0,0,7,2,"04",3,1,19,6,4,9,2,0,1,0,1,2,2,2,2,2,1,9,10,200,0,6
"0152230491104","01522304911",3,2,2,1,2,0,1,1,6,1,1,0,0,0,0,0,7,1,"04",5,1,21,6,4,9,2,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0152260921103","01522609211",3,2,2,1,2,0,1,1,3,1,1,0,0,0,0,0,7,1,"03",3,1,20,6,4,9,1,0,2,6,1,2,2,2,2,2,2,0,0,0,350,6
"0152280011103","01522800111",3,2,2,1,3,0,1,1,6,1,0,0,0,0,0,0,7,1,"03",3,2,22,5,4,6,1,1,2,5,1,2,2,2,2,2,2,15,1,0,300,4
"0152300061102","01523000611",3,2,2,1,2,0,1,1,12,1,1,0,0,0,0,0,7,1,"02",3,2,22,6,4,9,2,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0152300351104","01523003511",3,2,2,1,2,0,1,1,4,1,1,0,0,0,0,0,7,1,"04",3,2,19,6,4,6,2,1,2,3,1,2,2,2,2,2,2,0,0,0,0,5
"0152310581102","01523105811",3,2,2,1,2,0,1,1,9,1,1,0,0,0,0,0,7,1,"02",3,1,22,6,4,9,1,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0152321231103","01523212311",3,2,2,1,3,0,1,1,5,1,1,0,0,0,0,0,7,1,"03",3,1,20,6,4,7,2,0,1,0,1,2,2,2,2,2,1,34,0,160,0,6
"0152321471102","01523214711",3,2,2,1,2,0,1,1,6,1,1,0,0,0,0,0,7,1,"02",3,2,20,6,4,9,2,0,1,0,1,2,2,2,2,2,2,0,0,0,900,6
"0152330141104","01523301411",3,2,2,1,3,0,1,1,6,1,1,0,0,0,0,0,7,1,"04",3,2,20,6,4,6,2,0,1,0,1,2,2,2,2,2,1,1,3,0,0,6
"0152340141101","01523401411",3,2,2,1,6,0,2,1,9,1,1,0,0,0,0,0,7,1,"01",1,2,21,1,4,9,1,0,1,0,1,2,2,2,2,2,2,0,0,0,350,6
"0152351001102","01523510011",3,2,2,1,2,0,1,1,3,1,1,0,0,0,0,0,7,1,"02",3,1,20,6,4,9,2,0,1,0,1,2,2,2,2,2,1,18,6,0,0,6
"0152360731302","01523607313",3,2,2,1,2,0,1,1,5,1,1,0,0,0,0,0,7,2,"02",3,1,21,6,4,9,2,0,1,0,1,2,2,2,2,2,2,35,7,300,350,5
"0152370251102","01523702511",3,2,2,1,2,0,1,1,5,1,1,0,0,0,0,0,7,0,"02",3,1,22,6,4,9,2,0,1,0,1,2,2,2,2,2,2,54,1,0,0,6
"0152370511103","01523705111",3,2,2,1,2,0,1,1,8,1,1,0,0,0,0,0,7,1,"03",3,2,20,6,4,6,1,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0152380501106","01523805011",3,2,2,1,3,0,1,1,7,1,1,0,0,0,0,0,7,1,"06",3,2,21,1,4,6,1,1,2,1,1,2,2,2,2,2,2,0,0,0,350,6
"0152380501107","01523805011",3,2,2,1,3,0,1,1,7,1,1,0,0,0,0,0,7,1,"07",4,1,20,1,4,6,1,1,2,5,1,2,2,2,2,2,1,36,1,210,0,6
"0152380981102","01523809811",3,2,2,1,3,0,1,1,8,1,1,0,0,0,0,0,7,1,"02",3,2,22,6,4,7,1,0,2,6,1,2,2,2,2,2,2,0,0,0,0,6
"0152400121104","01524001211",3,2,2,1,4,900,1,1,8,1,1,0,0,0,0,0,7,1,"04",3,1,20,6,4,9,2,0,1,0,1,2,2,2,2,2,1,41,1,2540,0,6
"0152400191103","01524001911",3,2,2,1,4,800,1,1,3,1,1,0,0,0,0,0,7,1,"03",3,1,20,6,4,9,2,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0152410781202","01524107812",3,2,2,1,2,0,1,1,8,1,1,0,0,0,0,0,7,0,"02",3,2,21,6,4,9,2,0,2,5,1,2,2,2,2,2,1,48,1,1450,0,6
"0152411141102","01524111411",3,2,2,1,2,0,1,1,9,1,1,0,0,0,0,0,7,2,"02",3,1,19,6,4,9,2,0,2,2,1,2,2,2,2,2,1,46,2,297,0,6
"0152430081103","01524300811",3,2,2,1,2,0,1,1,12,1,1,0,0,0,0,0,7,1,"03",3,1,20,6,4,9,2,0,2,1,1,2,2,2,2,2,2,56,1,0,350,6
"0152430511102","01524305111",3,2,2,1,2,0,1,1,12,1,1,0,0,0,0,0,7,1,"02",3,1,19,6,4,6,1,1,2,3,1,2,2,2,2,2,2,0,0,0,0,6
"0152430661103","01524306611",3,2,2,1,2,0,1,1,12,1,1,0,0,0,0,0,7,1,"03",3,1,20,6,4,9,1,0,1,0,1,2,2,2,2,2,1,8,6,200,0,6
"0152450551103","01524505511",3,2,2,1,2,0,1,1,6,1,0,0,0,0,0,0,7,1,"03",5,2,22,6,4,9,1,0,1,0,1,2,2,2,2,2,2,8,1,0,0,4
"0152470521104","01524705211",3,2,2,1,3,0,1,2,0,1,1,0,0,0,0,0,7,0,"04",3,2,20,6,4,7,1,0,2,2,1,2,2,2,2,2,1,54,2,1000,0,6
"0152470751101","01524707511",3,2,2,1,6,0,2,1,2,1,1,1,0,0,0,0,7,0,"01",1,2,22,1,4,7,1,0,2,10,1,2,2,2,2,2,2,0,0,0,0,6
"0152490251104","01524902511",3,2,2,1,2,0,1,1,6,1,1,0,0,0,0,0,7,1,"04",3,2,22,6,4,9,2,0,1,0,1,2,2,2,2,2,2,12,1,0,350,4
"0152500281104","01525002811",3,2,2,1,2,0,1,1,7,1,1,0,0,0,0,0,7,2,"04",3,1,22,6,4,9,2,0,2,2,1,2,2,2,2,2,1,36,2,960,0,1
"0152520631102","01525206311",3,2,2,1,2,0,1,1,12,1,1,0,0,0,0,0,7,1,"02",3,1,19,6,4,9,2,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0152520821105","01525208211",3,2,2,1,2,0,1,1,12,1,0,1,0,0,0,0,7,0,"05",10,2,21,1,4,6,1,1,2,2,1,2,2,2,2,2,1,40,2,400,0,6
"0152550061102","01525500611",3,2,2,1,2,0,1,1,7,1,1,0,0,0,0,0,7,0,"02",3,1,21,6,4,6,1,1,2,2,1,2,2,2,2,2,1,48,10,400,0,6
"0152580411102","01525804111",3,2,2,1,2,0,1,1,4,1,0,0,0,0,0,0,7,0,"02",5,1,19,6,4,6,1,1,2,2,1,2,2,2,2,2,1,56,2,1050,0,6
"0152581521103","01525815211",3,2,2,1,2,0,1,1,2,1,1,0,0,0,0,0,7,1,"03",3,1,22,6,4,7,2,0,2,2,1,2,2,2,2,2,1,48,10,1500,0,6
"0152581521104","01525815211",3,2,2,1,2,0,1,1,2,1,1,0,0,0,0,0,7,1,"04",3,1,19,6,4,6,1,1,2,1,1,2,2,2,2,2,1,12,1,200,0,6
"0152630321103","01526303211",3,2,2,1,3,0,1,1,5,1,1,0,0,0,0,0,7,1,"03",3,1,21,6,4,9,2,0,1,0,1,2,2,2,2,2,1,32,1,1260,350,6
"0152630321104","01526303211",3,2,2,1,3,0,1,1,5,1,1,0,0,0,0,0,7,1,"04",3,1,19,6,4,6,1,0,1,0,1,2,2,2,2,2,1,24,10,220,350,6
"0152630861103","01526308611",3,2,2,1,2,0,1,1,4,1,0,0,0,0,0,0,7,1,"03",3,1,22,6,4,8,2,0,2,3,1,2,2,2,2,2,1,12,1,750,210,6
"0152640471106","01526404711",3,2,2,1,6,0,1,1,7,1,1,0,0,0,0,0,7,1,"06",3,1,22,6,4,9,2,0,1,0,1,2,2,2,2,2,1,6,5,200,0,6
"0152640471107","01526404711",3,2,2,1,6,0,1,1,7,1,1,0,0,0,0,0,7,1,"07",3,1,19,6,4,6,1,1,2,5,1,2,2,1,2,2,1,52,1,200,0,6
"0152641121103","01526411211",3,2,2,2,2,400,1,1,6,1,1,0,0,0,0,0,7,2,"03",3,2,22,6,4,9,1,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0152670041103","01526700411",3,2,5,1,6,0,1,1,24,1,1,0,0,0,0,0,7,0,"03",3,1,20,6,4,9,1,0,1,0,1,2,2,2,2,2,2,24,1,0,0,6
"0152670201103","01526702011",3,2,5,1,6,0,1,1,24,1,0,0,0,0,0,0,7,1,"03",3,2,20,6,4,9,2,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0152670201106","01526702011",3,2,5,1,6,0,1,1,24,1,0,0,0,0,0,0,7,1,"06",3,2,21,6,4,9,2,0,1,0,1,2,2,2,2,2,2,0,0,0,0,6
"0152700331102","01527003311",3,2,2,1,6,0,1,1,24,1,0,1,0,1,0,0,7,0,"02",3,1,21,1,4,8,2,0,2,3,1,2,2,2,2,2,1,36,4,1050,350,4
"0152700331103","01527003311",3,2,2,1,6,0,1,1,24,1,0,1,0,1,0,0,7,0,"03",4,2,20,1,4,6,1,1,2,5,1,2,2,2,2,2,2,36,1,0,350,6
"0152700341102","01527003411",3,2,2,1,6,0,2,1,24,1,0,0,0,0,0,0,7,0,"02",3,1,19,6,4,9,1,0,1,6,1,2,2,2,2,2,1,61,1,180,0,6
"0152700351103","01527003511",3,2,2,1,6,0,1,1,24,1,1,0,0,0,0,0,7,0,"03",3,2,19,6,4,6,1,1,2,5,1,2,2,2,2,2,2,8,1,0,350,6
"0152760491103","01527604911",3,2,5,1,2,0,1,1,24,1,1,0,0,0,0,0,7,0,"03",3,2,19,6,4,6,1,1,2,3,1,2,2,2,2,2,1,36,1,1300,0,6
"0152761221104","01527612211",3,2,5,1,2,0,1,1,24,1,0,1,1,1,0,0,7,1,"04",3,2,21,1,4,6,1,1,2,3,3,2,2,2,2,2,1,7,0,0,350,6
"0152780741104","01527807411",3,2,5,1,6,0,2,1,10,1,0,0,0,0,0,0,7,0,"04",3,1,19,6,4,6,1,1,2,3,1,2,2,2,2,2,1,16,0,150,350,6
"0152811041103","01528110411",3,2,5,1,2,0,1,1,24,1,1,0,0,0,0,0,7,3,"03",5,2,22,6,4,9,1,0,1,0,1,2,2,2,2,2,1,9,1,300,0,6
"0152811041104","01528110411",3,2,5,1,2,0,1,1,24,1,1,0,0,0,0,0,7,3,"04",5,1,20,6,4,9,2,0,2,6,1,2,2,2,2,2,2,3,1,20,0,6
"0152820311103","01528203111",3,2,5,1,6,0,1,1,24,1,1,0,0,0,0,0,7,1,"03",3,1,19,6,4,6,2,1,1,3,1,2,2,2,2,2,2,0,0,0,0,5
"0152840391103","01528403911",3,2,5,1,2,0,1,1,24,1,0,0,0,0,0,0,7,1,"03",3,1,22,6,1,9,1,0,1,6,1,2,2,2,2,2,1,20,0,0,350,1
